CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,DATASOURCE,HOUSING_TYPE,HOUSING_TYPE_DESC,QUANTITY,COMMUNITY_DESIGNATION
003,01720,02393964,00302393964,Anoka,1988,METC,MF3,Multifamily (3 units or more),152,Suburban
003,01720,02393964,00302393964,Anoka,1988,METC,SFD,Single-Family Detached,41,Suburban
003,01720,02393964,00302393964,Anoka,1988,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,1989,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1989,METC,MF3,Multifamily (3 units or more),300,Suburban
003,01720,02393964,00302393964,Anoka,1989,METC,SFD,Single-Family Detached,30,Suburban
003,01720,02393964,00302393964,Anoka,1989,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,1990,METC,DUP,Duplex,2,Suburban
003,01720,02393964,00302393964,Anoka,1990,METC,MF3,Multifamily (3 units or more),4,Suburban
003,01720,02393964,00302393964,Anoka,1990,METC,SFD,Single-Family Detached,21,Suburban
003,01720,02393964,00302393964,Anoka,1990,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,1991,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1991,METC,MF3,Multifamily (3 units or more),57,Suburban
003,01720,02393964,00302393964,Anoka,1991,METC,SFD,Single-Family Detached,30,Suburban
003,01720,02393964,00302393964,Anoka,1991,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,1992,METC,DUP,Duplex,4,Suburban
003,01720,02393964,00302393964,Anoka,1992,METC,MF3,Multifamily (3 units or more),57,Suburban
003,01720,02393964,00302393964,Anoka,1992,METC,SFD,Single-Family Detached,27,Suburban
003,01720,02393964,00302393964,Anoka,1992,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,1993,METC,DUP,Duplex,2,Suburban
003,01720,02393964,00302393964,Anoka,1993,METC,MF3,Multifamily (3 units or more),90,Suburban
003,01720,02393964,00302393964,Anoka,1993,METC,SFD,Single-Family Detached,18,Suburban
003,01720,02393964,00302393964,Anoka,1993,METC,TH,Townhomes (single-family attached),3,Suburban
003,01720,02393964,00302393964,Anoka,1994,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1994,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1994,METC,SFD,Single-Family Detached,29,Suburban
003,01720,02393964,00302393964,Anoka,1994,METC,TH,Townhomes (single-family attached),24,Suburban
003,01720,02393964,00302393964,Anoka,1995,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1995,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1995,METC,SFD,Single-Family Detached,18,Suburban
003,01720,02393964,00302393964,Anoka,1995,METC,TH,Townhomes (single-family attached),63,Suburban
003,01720,02393964,00302393964,Anoka,1996,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1996,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1996,METC,SFD,Single-Family Detached,71,Suburban
003,01720,02393964,00302393964,Anoka,1996,METC,TH,Townhomes (single-family attached),19,Suburban
003,01720,02393964,00302393964,Anoka,1997,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1997,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1997,METC,SFD,Single-Family Detached,44,Suburban
003,01720,02393964,00302393964,Anoka,1997,METC,TH,Townhomes (single-family attached),30,Suburban
003,01720,02393964,00302393964,Anoka,1998,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1998,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1998,METC,SFD,Single-Family Detached,48,Suburban
003,01720,02393964,00302393964,Anoka,1998,METC,TH,Townhomes (single-family attached),18,Suburban
003,01720,02393964,00302393964,Anoka,1999,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,1999,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,1999,METC,SFD,Single-Family Detached,17,Suburban
003,01720,02393964,00302393964,Anoka,1999,METC,TH,Townhomes (single-family attached),2,Suburban
003,01720,02393964,00302393964,Anoka,2000,METC,DUP,Duplex,2,Suburban
003,01720,02393964,00302393964,Anoka,2000,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2000,METC,SFD,Single-Family Detached,18,Suburban
003,01720,02393964,00302393964,Anoka,2000,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2001,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,2001,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2001,METC,SFD,Single-Family Detached,8,Suburban
003,01720,02393964,00302393964,Anoka,2001,METC,TH,Townhomes (single-family attached),10,Suburban
003,01720,02393964,00302393964,Anoka,2002,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,2002,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2002,METC,SFD,Single-Family Detached,2,Suburban
003,01720,02393964,00302393964,Anoka,2002,METC,TH,Townhomes (single-family attached),31,Suburban
003,01720,02393964,00302393964,Anoka,2003,METC,DUP,Duplex,0,Suburban
003,01720,02393964,00302393964,Anoka,2003,METC,MF3,Multifamily (3 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2003,METC,SFD,Single-Family Detached,11,Suburban
003,01720,02393964,00302393964,Anoka,2003,METC,TH,Townhomes (single-family attached),26,Suburban
003,01720,02393964,00302393964,Anoka,2004,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2004,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2004,METC,SFD,Single-Family Detached,7,Suburban
003,01720,02393964,00302393964,Anoka,2004,METC,TH,Townhomes (single-family attached),35,Suburban
003,01720,02393964,00302393964,Anoka,2005,METC,DTQ,"Duplex, triplex and quad",2,Suburban
003,01720,02393964,00302393964,Anoka,2005,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2005,METC,SFD,Single-Family Detached,13,Suburban
003,01720,02393964,00302393964,Anoka,2005,METC,TH,Townhomes (single-family attached),31,Suburban
003,01720,02393964,00302393964,Anoka,2006,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2006,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2006,METC,SFD,Single-Family Detached,4,Suburban
003,01720,02393964,00302393964,Anoka,2006,METC,TH,Townhomes (single-family attached),6,Suburban
003,01720,02393964,00302393964,Anoka,2007,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2007,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2007,METC,SFD,Single-Family Detached,1,Suburban
003,01720,02393964,00302393964,Anoka,2007,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2008,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2008,METC,MF5,Multifamily (5 units or more),22,Suburban
003,01720,02393964,00302393964,Anoka,2008,METC,SFD,Single-Family Detached,2,Suburban
003,01720,02393964,00302393964,Anoka,2008,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2009,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2009,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2009,METC,SFD,Single-Family Detached,2,Suburban
003,01720,02393964,00302393964,Anoka,2009,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2010,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2010,METC,MF5,Multifamily (5 units or more),18,Suburban
003,01720,02393964,00302393964,Anoka,2010,METC,SFD,Single-Family Detached,2,Suburban
003,01720,02393964,00302393964,Anoka,2010,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2011,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2011,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2011,METC,SFD,Single-Family Detached,2,Suburban
003,01720,02393964,00302393964,Anoka,2011,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2012,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2012,METC,MF5,Multifamily (5 units or more),60,Suburban
003,01720,02393964,00302393964,Anoka,2012,METC,SFD,Single-Family Detached,4,Suburban
003,01720,02393964,00302393964,Anoka,2012,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2013,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2013,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2013,METC,SFD,Single-Family Detached,11,Suburban
003,01720,02393964,00302393964,Anoka,2013,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2014,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2014,METC,MF5,Multifamily (5 units or more),97,Suburban
003,01720,02393964,00302393964,Anoka,2014,METC,SFD,Single-Family Detached,24,Suburban
003,01720,02393964,00302393964,Anoka,2014,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2015,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2015,METC,MF5,Multifamily (5 units or more),73,Suburban
003,01720,02393964,00302393964,Anoka,2015,METC,SFD,Single-Family Detached,26,Suburban
003,01720,02393964,00302393964,Anoka,2015,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2016,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2016,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2016,METC,SFD,Single-Family Detached,20,Suburban
003,01720,02393964,00302393964,Anoka,2016,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2017,METC,ADU,Accessory Dwelling Unit,0,Suburban
003,01720,02393964,00302393964,Anoka,2017,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2017,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2017,METC,SFD,Single-Family Detached,40,Suburban
003,01720,02393964,00302393964,Anoka,2017,METC,TH,Townhomes (single-family attached),0,Suburban
003,01720,02393964,00302393964,Anoka,2018,METC,ADU,Accessory Dwelling Unit,0,Suburban
003,01720,02393964,00302393964,Anoka,2018,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2018,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2018,METC,SFD,Single-Family Detached,20,Suburban
003,01720,02393964,00302393964,Anoka,2018,METC,TH,Townhomes (single-family attached),16,Suburban
003,01720,02393964,00302393964,Anoka,2019,METC,ADU,Accessory Dwelling Unit,0,Suburban
003,01720,02393964,00302393964,Anoka,2019,METC,DTQ,"Duplex, triplex and quad",0,Suburban
003,01720,02393964,00302393964,Anoka,2019,METC,MF5,Multifamily (5 units or more),0,Suburban
003,01720,02393964,00302393964,Anoka,2019,METC,SFD,Single-Family Detached,1,Suburban
003,01720,02393964,00302393964,Anoka,2019,METC,TH,Townhomes (single-family attached),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1970,METC,DUP,Duplex,0,Suburban
037,01900,02393967,03702393967,Apple Valley,1970,METC,MF3,Multifamily (3 units or more),48,Suburban
037,01900,02393967,03702393967,Apple Valley,1970,METC,SFD,Single-Family Detached,286,Suburban
037,01900,02393967,03702393967,Apple Valley,1970,METC,TH,Townhomes (single-family attached),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1971,METC,DUP,Duplex,0,Suburban
037,01900,02393967,03702393967,Apple Valley,1971,METC,MF3,Multifamily (3 units or more),186,Suburban
037,01900,02393967,03702393967,Apple Valley,1971,METC,SFD,Single-Family Detached,185,Suburban
037,01900,02393967,03702393967,Apple Valley,1971,METC,TH,Townhomes (single-family attached),175,Suburban
037,01900,02393967,03702393967,Apple Valley,1972,METC,DUP,Duplex,0,Suburban
037,01900,02393967,03702393967,Apple Valley,1972,METC,MF3,Multifamily (3 units or more),60,Suburban
037,01900,02393967,03702393967,Apple Valley,1972,METC,SFD,Single-Family Detached,241,Suburban
037,01900,02393967,03702393967,Apple Valley,1972,METC,TH,Townhomes (single-family attached),59,Suburban
037,01900,02393967,03702393967,Apple Valley,1973,METC,DUP,Duplex,0,Suburban
037,01900,02393967,03702393967,Apple Valley,1973,METC,MF3,Multifamily (3 units or more),120,Suburban
037,01900,02393967,03702393967,Apple Valley,1973,METC,SFD,Single-Family Detached,200,Suburban
037,01900,02393967,03702393967,Apple Valley,1973,METC,TH,Townhomes (single-family attached),4,Suburban
037,01900,02393967,03702393967,Apple Valley,1974,METC,DUP,Duplex,0,Suburban
037,01900,02393967,03702393967,Apple Valley,1974,METC,MF3,Multifamily (3 units or more),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1974,METC,SFD,Single-Family Detached,224,Suburban
037,01900,02393967,03702393967,Apple Valley,1974,METC,TH,Townhomes (single-family attached),23,Suburban
037,01900,02393967,03702393967,Apple Valley,1975,METC,DUP,Duplex,2,Suburban
037,01900,02393967,03702393967,Apple Valley,1975,METC,MF3,Multifamily (3 units or more),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1975,METC,SFD,Single-Family Detached,242,Suburban
037,01900,02393967,03702393967,Apple Valley,1975,METC,TH,Townhomes (single-family attached),64,Suburban
037,01900,02393967,03702393967,Apple Valley,1976,METC,DUP,Duplex,12,Suburban
037,01900,02393967,03702393967,Apple Valley,1976,METC,MF3,Multifamily (3 units or more),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1976,METC,SFD,Single-Family Detached,339,Suburban
037,01900,02393967,03702393967,Apple Valley,1976,METC,TH,Townhomes (single-family attached),13,Suburban
037,01900,02393967,03702393967,Apple Valley,1977,METC,DUP,Duplex,18,Suburban
037,01900,02393967,03702393967,Apple Valley,1977,METC,MF3,Multifamily (3 units or more),16,Suburban
037,01900,02393967,03702393967,Apple Valley,1977,METC,SFD,Single-Family Detached,463,Suburban
037,01900,02393967,03702393967,Apple Valley,1977,METC,TH,Townhomes (single-family attached),37,Suburban
037,01900,02393967,03702393967,Apple Valley,1978,METC,DUP,Duplex,32,Suburban
037,01900,02393967,03702393967,Apple Valley,1978,METC,MF3,Multifamily (3 units or more),40,Suburban
037,01900,02393967,03702393967,Apple Valley,1978,METC,SFD,Single-Family Detached,533,Suburban
037,01900,02393967,03702393967,Apple Valley,1978,METC,TH,Townhomes (single-family attached),0,Suburban
037,01900,02393967,03702393967,Apple Valley,1979,METC,DUP,Duplex,8,Suburban
037,01900,02393967,03702393967,Apple Valley,1979,METC,MF3,Multifamily (3 units or more),52,Suburban
037,01900,02393967,03702393967,Apple Valley,1979,METC,SFD,Single-Family Detached,372,Suburban
037,01900,02393967,03702393967,Apple Valley,1979,METC,TH,Townhomes (single-family attached),156,Suburban
037,01900,02393967,03702393967,Apple Valley,1980,METC,DUP,Duplex,2,Suburban
037,01900,02393967,03702393967,Apple Valley,1980,METC,MF3,Multifamily (3 units or more),160,Suburban
037,01900,02393967,03702393967,Apple Valley,1980,METC,SFD,Single-Family Detached,159,Suburban
037,01900,02393967,03702393967,Apple Valley,1980,METC,TH,Townhomes (single-family attached),85,Suburban
037,01900,02393967,03702393967,Apple Valley,1981,METC,DUP,Duplex,2,Suburban
037,01900,02393967,03702393967,Apple Valley,1981,METC,MF3,Multifamily (3 units or more),12,Suburban
037,01900,02393967,03702393967,Apple Valley,1981,METC,SFD,Single-Family Detached,94,Suburban
037,01900,02393967,03702393967,Apple Valley,1981,METC,TH,Townhomes (single-family attached),105,Suburban
037,01900,02393967,03702393967,Apple Valley,1982,METC,DUP,Duplex,10,Suburban
037,01900,02393967,03702393967,Apple Valley,1982,METC,MF3,Multifamily (3 units or more),24,Suburban
037,01900,02393967,03702393967,Apple Valley,1982,METC,SFD,Single-Family Detached,104,Suburban
037,01900,02393967,03702393967,Apple Valley,1982,METC,TH,Townhomes (single-family attached),113,Suburban
037,01900,02393967,03702393967,Apple Valley,1983,METC,DUP,Duplex,34,Suburban
037,01900,02393967,03702393967,Apple Valley,1983,METC,MF3,Multifamily (3 units or more),130,Suburban
037,01900,02393967,03702393967,Apple Valley,1983,METC,SFD,Single-Family Detached,194,Suburban
037,01900,02393967,03702393967,Apple Valley,1983,METC,TH,Townhomes (single-family attached),155,Suburban
037,01900,02393967,03702393967,Apple Valley,1984,METC,DUP,Duplex,22,Suburban
037,01900,02393967,03702393967,Apple Valley,1984,METC,MF3,Multifamily (3 units or more),97,Suburban
037,01900,02393967,03702393967,Apple Valley,1984,METC,SFD,Single-Family Detached,263,Suburban
037,01900,02393967,03702393967,Apple Valley,1984,METC,TH,Townhomes (single-family attached),70,Suburban
037,01900,02393967,03702393967,Apple Valley,1985,METC,DUP,Duplex,2,Suburban
037,01900,02393967,03702393967,Apple Valley,1985,METC,MF3,Multifamily (3 units or more),284,Suburban
037,01900,02393967,03702393967,Apple Valley,1985,METC,SFD,Single-Family Detached,252,Suburban
037,01900,02393967,03702393967,Apple Valley,1985,METC,TH,Townhomes (single-family attached),52,Suburban
037,01900,02393967,03702393967,Apple Valley,1986,METC,DUP,Duplex,4,Suburban
037,01900,02393967,03702393967,Apple Valley,1986,METC,MF3,Multifamily (3 units or more),75,Suburban
